name,date,zori,lat,lng,pop_2023,state,region,zori_index
"Hartford, CT",2018-06-01,1254.1752665793542,41.7661,-72.6834,1151543.0,CT,Northest,97.24431449287542
"Buffalo, NY",2018-06-01,901.6487799307188,42.9018,-78.8487,1155604.0,NY,Northest,94.78088253679397
"Birmingham, AL",2018-06-01,975.3717014567468,33.5279,-86.7971,1184290.0,AL,Southeast,95.6360745926894
"Grand Rapids, MI",2018-06-01,1133.7211720640678,42.9619,-85.6562,1162950.0,MI,Midwest,95.49790424366684
"New York, NY",2018-07-01,2485.1491247882027,40.6943,-73.9249,19498249.0,NY,Northest,97.22155912570204
"Los Angeles, CA",2018-07-01,2215.398295355904,34.1141,-118.4068,12799100.0,CA,West,94.87453588099865
"Chicago, IL",2018-07-01,1517.1444399175284,41.8375,-87.6866,9262825.0,IL,Midwest,98.6576525477643
"Dallas, TX",2018-07-01,1294.2292694216037,32.7935,-96.7667,8100037.0,TX,Southwest,96.28001801921849
"Houston, TX",2018-07-01,1340.9854715789015,29.786,-95.3885,7510253.0,TX,Southwest,98.05394692627833
"Washington, DC",2018-07-01,1866.5004914639128,38.9047,-77.0163,6304975.0,DC,Northest,97.18062185789073
"Philadelphia, PA",2018-07-01,1377.8484552304408,40.0077,-75.1339,6246160.0,PA,Northest,96.05549374358424
"Miami, FL",2018-07-01,1676.2202974111294,25.784,-80.2101,6183199.0,FL,Southeast,94.83624637323827
"Atlanta, GA",2018-07-01,1283.9802037344068,33.7628,-84.422,6307261.0,GA,Southeast,93.49091364540382
"Boston, MA",2018-07-01,2283.9150393821164,42.3188,-71.0852,4919179.0,MA,Northest,97.96042386883266
"Phoenix, AZ",2018-07-01,1171.3392364288595,33.5722,-112.0892,5070110.0,AZ,Southwest,89.85604862458557
"San Francisco, CA",2018-07-01,2730.281487059712,37.7558,-122.4449,4566961.0,CA,West,96.8820672384154
"Riverside, CA",2018-07-01,1626.5436587386755,33.9381,-117.3949,4688053.0,CA,West,93.10443596091706
"Detroit, MI",2018-07-01,1012.5228374069534,42.3834,-83.1024,4342304.0,MI,Midwest,95.35303184989944
"Seattle, WA",2018-07-01,1723.327794560886,47.6211,-122.3244,4044837.0,WA,West,96.29912548287629
"Minneapolis, MN",2018-07-01,1346.1777821484643,44.9635,-93.2678,3712020.0,MN,Midwest,95.01136684727297
"San Diego, CA",2018-07-01,2046.4134685296035,32.8313,-117.1222,3269973.0,CA,West,95.21902770545478
"Tampa, FL",2018-07-01,1270.6417668366082,27.9945,-82.4447,3342963.0,FL,Southeast,94.39145152924482
"Denver, CO",2018-07-01,1521.1956211479542,39.762,-104.8758,3005131.0,CO,West,96.32464671856262
"Baltimore, MD",2018-07-01,1419.3845521871526,39.3051,-76.6144,2834316.0,MD,Northest,97.78509064616678
"St. Louis, MO",2018-07-01,956.9793324416472,38.6359,-90.2451,2796999.0,MO,Midwest,96.48805247361847
"Orlando, FL",2018-07-01,1369.624013967592,28.4773,-81.337,2817933.0,FL,Southeast,94.32909532774364
"Charlotte, NC",2018-07-01,1235.7254703429992,35.2083,-80.8303,2805115.0,NC,Southeast,94.9107190567569
"San Antonio, TX",2018-07-01,1154.6923081969312,29.4632,-98.5238,2703999.0,TX,Southwest,96.4719282634323
"Portland, OR",2018-07-01,1420.893131699334,45.5371,-122.65,2508050.0,OR,West,96.47892312090306
"Sacramento, CA",2018-07-01,1631.134929610649,38.5677,-121.4685,2420608.0,CA,West,94.65013067836215
"Pittsburgh, PA",2018-07-01,1079.5765782633232,40.4397,-79.9763,2422725.0,PA,Northest,95.34894246226358
"Cincinnati, OH",2018-07-01,1015.5654034065826,39.1413,-84.506,2271479.0,OH,Midwest,93.45351107566363
"Austin, TX",2018-07-01,1349.763000044786,30.3005,-97.7522,2473275.0,TX,Southwest,94.74067421795588
"Las Vegas, NV",2018-07-01,1208.599608269531,36.2333,-115.2654,2336573.0,NV,West,93.1814862469098
"Kansas City, MO",2018-07-01,995.2982386792706,39.1238,-94.5541,2221343.0,MO,Midwest,95.88476753230579
"Columbus, OH",2018-07-01,1040.2875977456565,39.9862,-82.9855,2180271.0,OH,Midwest,95.32138728538303
"Indianapolis, IN",2018-07-01,1028.734592818757,39.7771,-86.1458,2138468.0,IN,Midwest,96.33824113722038
"Cleveland, OH",2018-07-01,914.858031356777,41.4764,-81.6805,2063132.0,OH,Midwest,95.0427157077608
"San Jose, CA",2018-07-01,2901.192132837225,37.3012,-121.848,1945767.0,CA,West,97.99266171741104
"Nashville, TN",2018-07-01,1372.117380042343,36.1715,-86.7842,2102573.0,TN,Southeast,96.16902209900225
"Virginia Beach, VA",2018-07-01,1183.009078719857,36.7335,-76.0435,1787169.0,VA,Southeast,95.49908187668964
"Providence, RI",2018-07-01,1326.4622435815531,41.823,-71.4187,1677803.0,RI,Northest,95.39081960328778
"Jacksonville, FL",2018-07-01,1162.6929334477725,30.3322,-81.6749,1713240.0,FL,Southeast,95.01789104530536
"Milwaukee, WI",2018-07-01,988.8103745840056,43.0642,-87.9675,1560424.0,WI,Midwest,96.91510262176993
"Oklahoma City, OK",2018-07-01,994.6258612183094,35.4676,-97.5136,1477926.0,OK,Southwest,96.51746088267143
"Raleigh, NC",2018-07-01,1267.3645291290702,35.8324,-78.6429,1509231.0,NC,Southeast,95.88863918810726
"Memphis, TN",2018-07-01,979.9666050162268,35.1087,-89.9663,1335674.0,TN,Southeast,95.50220120730691
"Richmond, VA",2018-07-01,1131.7996343430943,37.5295,-77.4756,1349732.0,VA,Southeast,95.89735628931801
"Louisville, KY",2018-07-01,966.4526936562328,38.1663,-85.6485,1365557.0,KY,Southeast,96.45783313376974
"Salt Lake City, UT",2018-07-01,1168.8380977964362,40.7776,-111.9311,1267864.0,UT,West,95.25464967561128
"Hartford, CT",2018-07-01,1260.8236401518195,41.7661,-72.6834,1151543.0,CT,Northest,97.7598058661906
"Buffalo, NY",2018-07-01,905.9408068805684,42.9018,-78.8487,1155604.0,NY,Northest,95.23205832855815
"Birmingham, AL",2018-07-01,979.479861573152,33.5279,-86.7971,1184290.0,AL,Southeast,96.0388833954714
"Grand Rapids, MI",2018-07-01,1141.2998561103027,42.9619,-85.6562,1162950.0,MI,Midwest,96.13628734982572
"New York, NY",2018-08-01,2497.278090356705,40.6943,-73.9249,19498249.0,NY,Northest,97.69605658397921
"Los Angeles, CA",2018-08-01,2225.6811456860505,34.1141,-118.4068,12799100.0,CA,West,95.31489942856098
"Chicago, IL",2018-08-01,1521.4957326821227,41.8375,-87.6866,9262825.0,IL,Midwest,98.94061066197409
"Dallas, TX",2018-08-01,1298.2574343046244,32.7935,-96.7667,8100037.0,TX,Southwest,96.57968037169714
"Houston, TX",2018-08-01,1341.0243009513072,29.786,-95.3885,7510253.0,TX,Southwest,98.05678616152863
"Washington, DC",2018-08-01,1872.188753827526,38.9047,-77.0163,6304975.0,DC,Northest,97.47678511973547
"Philadelphia, PA",2018-08-01,1378.6152604902784,40.0077,-75.1339,6246160.0,PA,Northest,96.10895089814957
"Miami, FL",2018-08-01,1682.47802269912,25.784,-80.2101,6183199.0,FL,Southeast,95.1902924243835
"Atlanta, GA",2018-08-01,1289.604534535541,33.7628,-84.422,6307261.0,GA,Southeast,93.90044007245673
"Boston, MA",2018-08-01,2287.9100874110186,42.3188,-71.0852,4919179.0,MA,Northest,98.13177726488259
"Phoenix, AZ",2018-08-01,1177.929904468103,33.5722,-112.0892,5070110.0,AZ,Southwest,90.36163348794955
"San Francisco, CA",2018-08-01,2746.4876722635963,37.7558,-122.4449,4566961.0,CA,West,97.45713201911381
"Riverside, CA",2018-08-01,1636.4357170922394,33.9381,-117.3949,4688053.0,CA,West,93.67066393060784
"Detroit, MI",2018-08-01,1016.7119697409732,42.3834,-83.1024,4342304.0,MI,Midwest,95.74753798261267
"Seattle, WA",2018-08-01,1731.2492443838305,47.6211,-122.3244,4044837.0,WA,West,96.74177411473475
"Minneapolis, MN",2018-08-01,1352.7096143064448,44.9635,-93.2678,3712020.0,MN,Midwest,95.47237453108441
"San Diego, CA",2018-08-01,2057.284239299988,32.8313,-117.1222,3269973.0,CA,West,95.72484153002299
"Tampa, FL",2018-08-01,1275.731354110799,27.9945,-82.4447,3342963.0,FL,Southeast,94.76953884152614
"Denver, CO",2018-08-01,1527.1532153461385,39.762,-104.8758,3005131.0,CO,West,96.70189153077132
"Baltimore, MD",2018-08-01,1421.454580944045,39.3051,-76.6144,2834316.0,MD,Northest,97.92770030703774
"St. Louis, MO",2018-08-01,957.152737574151,38.6359,-90.2451,2796999.0,MO,Midwest,96.50553615686745
"Orlando, FL",2018-08-01,1380.654914886816,28.4773,-81.337,2817933.0,FL,Southeast,95.0888183566544
"Charlotte, NC",2018-08-01,1241.1517927101022,35.2083,-80.8303,2805115.0,NC,Southeast,95.32749136586254
"San Antonio, TX",2018-08-01,1160.5782904946827,29.4632,-98.5238,2703999.0,TX,Southwest,96.9636887592437
"Portland, OR",2018-08-01,1427.1931074823856,45.5371,-122.65,2508050.0,OR,West,96.90669271572801
"Sacramento, CA",2018-08-01,1638.941020093332,38.5677,-121.4685,2420608.0,CA,West,95.1030959547844
"Pittsburgh, PA",2018-08-01,1082.7451238953545,40.4397,-79.9763,2422725.0,PA,Northest,95.62879058164721
"Cincinnati, OH",2018-08-01,1017.9286767675928,39.1413,-84.506,2271479.0,OH,Midwest,93.67098224244143
"Austin, TX",2018-08-01,1358.1939738684432,30.3005,-97.7522,2473275.0,TX,Southwest,95.33244932539381
"Las Vegas, NV",2018-08-01,1217.2334692372349,36.2333,-115.2654,2336573.0,NV,West,93.84714590087222
"Kansas City, MO",2018-08-01,996.9875853025296,39.1238,-94.5541,2221343.0,MO,Midwest,96.04751534191472
"Columbus, OH",2018-08-01,1043.529475232615,39.9862,-82.9855,2180271.0,OH,Midwest,95.6184400043963
"Indianapolis, IN",2018-08-01,1030.2676567016383,39.7771,-86.1458,2138468.0,IN,Midwest,96.48180846649927
"Cleveland, OH",2018-08-01,917.1522874945208,41.4764,-81.6805,2063132.0,OH,Midwest,95.28106125033311
"San Jose, CA",2018-08-01,2915.763812505021,37.3012,-121.848,1945767.0,CA,West,98.48484479628365
"Nashville, TN",2018-08-01,1375.5657271755222,36.1715,-86.7842,2102573.0,TN,Southeast,96.4107100015675
"Virginia Beach, VA",2018-08-01,1184.5334377950478,36.7335,-76.0435,1787169.0,VA,Southeast,95.62213663150916
"Providence, RI",2018-08-01,1328.0206965062005,41.823,-71.4187,1677803.0,RI,Northest,95.50289373318826
"Jacksonville, FL",2018-08-01,1169.080417228516,30.3322,-81.6749,1713240.0,FL,Southeast,95.53989063820957
"Milwaukee, WI",2018-08-01,989.056905280559,43.0642,-87.9675,1560424.0,WI,Midwest,96.93926554356973
"Oklahoma City, OK",2018-08-01,996.0243427436608,35.4676,-97.5136,1477926.0,OK,Southwest,96.65316807789046
"Raleigh, NC",2018-08-01,1271.2530381187498,35.8324,-78.6429,1509231.0,NC,Southeast,96.18284328402537
"Memphis, TN",2018-08-01,983.1214186128348,35.1087,-89.9663,1335674.0,TN,Southeast,95.80965213607587
"Richmond, VA",2018-08-01,1130.0888855492876,37.5295,-77.4756,1349732.0,VA,Southeast,95.7524045844198
"Louisville, KY",2018-08-01,965.684760431496,38.1663,-85.6485,1365557.0,KY,Southeast,96.38118874616984
"Salt Lake City, UT",2018-08-01,1172.227205591343,40.7776,-111.9311,1267864.0,UT,West,95.53084556307023
"Hartford, CT",2018-08-01,1259.1155550531655,41.7661,-72.6834,1151543.0,CT,Northest,97.6273669886746
"Buffalo, NY",2018-08-01,907.9539805970086,42.9018,-78.8487,1155604.0,NY,Northest,95.44368217344234
"Birmingham, AL",2018-08-01,979.5014952600758,33.5279,-86.7971,1184290.0,AL,Southeast,96.04100459797633
"Grand Rapids, MI",2018-08-01,1146.5817472517117,42.9619,-85.6562,1162950.0,MI,Midwest,96.58120233146042
"New York, NY",2018-09-01,2506.5525024137723,40.6943,-73.9249,19498249.0,NY,Northest,98.05888100814295
"Los Angeles, CA",2018-09-01,2234.9277617293524,34.1141,-118.4068,12799100.0,CA,West,95.71088619419903
"Chicago, IL",2018-09-01,1519.5849510007888,41.8375,-87.6866,9262825.0,IL,Midwest,98.81635536349907
"Dallas, TX",2018-09-01,1300.5073275378477,32.7935,-96.7667,8100037.0,TX,Southwest,96.74705393228186
"Houston, TX",2018-09-01,1339.5639890934085,29.786,-95.3885,7510253.0,TX,Southwest,97.95000697230921
"Washington, DC",2018-09-01,1876.2859675762177,38.9047,-77.0163,6304975.0,DC,Northest,97.69010934965317
"Philadelphia, PA",2018-09-01,1377.642957301026,40.0077,-75.1339,6246160.0,PA,Northest,96.0411676360952
"Miami, FL",2018-09-01,1688.9985311303572,25.784,-80.2101,6183199.0,FL,Southeast,95.55920607196232
"Atlanta, GA",2018-09-01,1292.6986007381918,33.7628,-84.422,6307261.0,GA,Southeast,94.1257294307536
"Boston, MA",2018-09-01,2277.981084196616,42.3188,-71.0852,4919179.0,MA,Northest,97.70590793668681
"Phoenix, AZ",2018-09-01,1184.1179043793245,33.5722,-112.0892,5070110.0,AZ,Southwest,90.83632877998711
"San Francisco, CA",2018-09-01,2757.2500887067454,37.7558,-122.4449,4566961.0,CA,West,97.8390285958715
"Riverside, CA",2018-09-01,1647.352205625144,33.9381,-117.3949,4688053.0,CA,West,94.29553096203944
"Detroit, MI",2018-09-01,1018.389015816838,42.3834,-83.1024,4342304.0,MI,Midwest,95.90547163307255
"Seattle, WA",2018-09-01,1731.061243233435,47.6211,-122.3244,4044837.0,WA,West,96.73126865754314
"Minneapolis, MN",2018-09-01,1356.178885600888,44.9635,-93.2678,3712020.0,MN,Midwest,95.71723090296939
"San Diego, CA",2018-09-01,2064.5386467805,32.8313,-117.1222,3269973.0,CA,West,96.06238701508563
"Tampa, FL",2018-09-01,1279.7650027004158,27.9945,-82.4447,3342963.0,FL,Southeast,95.06918422960489
"Denver, CO",2018-09-01,1530.4925453995284,39.762,-104.8758,3005131.0,CO,West,96.91334348553485
"Baltimore, MD",2018-09-01,1419.3515251971098,39.3051,-76.6144,2834316.0,MD,Northest,97.7828153309887
"St. Louis, MO",2018-09-01,957.3119219808138,38.6359,-90.2451,2796999.0,MO,Midwest,96.52158602634987
"Orlando, FL",2018-09-01,1387.855671213565,28.4773,-81.337,2817933.0,FL,Southeast,95.58475068775462
"Charlotte, NC",2018-09-01,1243.7282241912587,35.2083,-80.8303,2805115.0,NC,Southeast,95.52537590441557
"San Antonio, TX",2018-09-01,1165.5553093126955,29.4632,-98.5238,2703999.0,TX,Southwest,97.3795074141084
"Portland, OR",2018-09-01,1431.041574499879,45.5371,-122.65,2508050.0,OR,West,97.16800438317905
"Sacramento, CA",2018-09-01,1646.7735610040702,38.5677,-121.4685,2420608.0,CA,West,95.55759607447833
"Pittsburgh, PA",2018-09-01,1077.6055561860592,40.4397,-79.9763,2422725.0,PA,Northest,95.17486044305265
"Cincinnati, OH",2018-09-01,1018.6809946709312,39.1413,-84.506,2271479.0,OH,Midwest,93.74021141200176
"Austin, TX",2018-09-01,1362.774025625628,30.3005,-97.7522,2473275.0,TX,Southwest,95.65392590418165
"Las Vegas, NV",2018-09-01,1222.7798153891847,36.2333,-115.2654,2336573.0,NV,West,94.27476210572809
"Kansas City, MO",2018-09-01,998.4084236826176,39.1238,-94.5541,2221343.0,MO,Midwest,96.1843956783619
"Columbus, OH",2018-09-01,1043.730115175502,39.9862,-82.9855,2180271.0,OH,Midwest,95.63682461048245
"Indianapolis, IN",2018-09-01,1031.758926835726,39.7771,-86.1458,2138468.0,IN,Midwest,96.62146192306753
"Cleveland, OH",2018-09-01,921.120090981734,41.4764,-81.6805,2063132.0,OH,Midwest,95.69326817850556
"San Jose, CA",2018-09-01,2925.976413204235,37.3012,-121.848,1945767.0,CA,West,98.82979262453878
"Nashville, TN",2018-09-01,1377.0740047526326,36.1715,-86.7842,2102573.0,TN,Southeast,96.51642222542992
"Virginia Beach, VA",2018-09-01,1186.2547867259514,36.7335,-76.0435,1787169.0,VA,Southeast,95.76109350466233
"Providence, RI",2018-09-01,1324.0750618268578,41.823,-71.4187,1677803.0,RI,Northest,95.21914850957647
"Jacksonville, FL",2018-09-01,1171.1649211868582,30.3322,-81.6749,1713240.0,FL,Southeast,95.7102410069952
"Milwaukee, WI",2018-09-01,986.2522231728252,43.0642,-87.9675,1560424.0,WI,Midwest,96.66437355084886
"Oklahoma City, OK",2018-09-01,998.5734078723387,35.4676,-97.5136,1477926.0,OK,Southwest,96.90052671136013
"Raleigh, NC",2018-09-01,1271.5026723707258,35.8324,-78.6429,1509231.0,NC,Southeast,96.20173057980061
"Memphis, TN",2018-09-01,988.0868804612742,35.1087,-89.9663,1335674.0,TN,Southeast,96.29355896933885
"Richmond, VA",2018-09-01,1128.5782876857,37.5295,-77.4756,1349732.0,VA,Southeast,95.62441166311228
"Louisville, KY",2018-09-01,965.2115108386298,38.1663,-85.6485,1365557.0,KY,Southeast,96.33395557008275
"Salt Lake City, UT",2018-09-01,1181.7190892632,40.7776,-111.9311,1267864.0,UT,West,96.30438815688964
"Hartford, CT",2018-09-01,1258.661816829002,41.7661,-72.6834,1151543.0,CT,Northest,97.59218573152197
"Buffalo, NY",2018-09-01,909.5554128914408,42.9018,-78.8487,1155604.0,NY,Northest,95.61202395969849
"Birmingham, AL",2018-09-01,978.6707268989215,33.5279,-86.7971,1184290.0,AL,Southeast,95.95954701125535
"Grand Rapids, MI",2018-09-01,1149.4318076054926,42.9619,-85.6562,1162950.0,MI,Midwest,96.82127440337783
"New York, NY",2018-10-01,2507.1110885392445,40.6943,-73.9249,19498249.0,NY,Northest,98.08073346499663
"Los Angeles, CA",2018-10-01,2239.0346191357544,34.1141,-118.4068,12799100.0,CA,West,95.8867625552031
"Chicago, IL",2018-10-01,1510.013242211026,41.8375,-87.6866,9262825.0,IL,Midwest,98.19392133861471
"Dallas, TX",2018-10-01,1297.8822666226918,32.7935,-96.7667,8100037.0,TX,Southwest,96.5517709803473
"Houston, TX",2018-10-01,1335.3153225604287,29.786,-95.3885,7510253.0,TX,Southwest,97.63934102434652
"Washington, DC",2018-10-01,1871.482920405055,38.9047,-77.0163,6304975.0,DC,Northest,97.44003542090735
"Philadelphia, PA",2018-10-01,1376.367014474175,40.0077,-75.1339,6246160.0,PA,Northest,95.95221640364542
"Miami, FL",2018-10-01,1693.8235841494004,25.784,-80.2101,6183199.0,FL,Southeast,95.83219519969491
"Atlanta, GA",2018-10-01,1293.1525013766975,33.7628,-84.422,6307261.0,GA,Southeast,94.15877946164558
"Boston, MA",2018-10-01,2261.490547365744,42.3188,-71.0852,4919179.0,MA,Northest,96.99860492850931
"Phoenix, AZ",2018-10-01,1189.930434953532,33.5722,-112.0892,5070110.0,AZ,Southwest,91.28222098069597
"San Francisco, CA",2018-10-01,2757.363096751299,37.7558,-122.4449,4566961.0,CA,West,97.84303860473793
"Riverside, CA",2018-10-01,1653.4427218040548,33.9381,-117.3949,4688053.0,CA,West,94.64415614065165
"Detroit, MI",2018-10-01,1022.1020218135244,42.3834,-83.1024,4342304.0,MI,Midwest,96.2551391822684
"Seattle, WA",2018-10-01,1724.152033509467,47.6211,-122.3244,4044837.0,WA,West,96.34518374885899
"Minneapolis, MN",2018-10-01,1356.1864605144865,44.9635,-93.2678,3712020.0,MN,Midwest,95.71776552989928
"San Diego, CA",2018-10-01,2069.929835089673,32.8313,-117.1222,3269973.0,CA,West,96.31323745018626
"Tampa, FL",2018-10-01,1277.7123096171829,27.9945,-82.4447,3342963.0,FL,Southeast,94.9166969710184
"Denver, CO",2018-10-01,1526.5707615027184,39.762,-104.8758,3005131.0,CO,West,96.66500958086472
"Baltimore, MD",2018-10-01,1416.758480897222,39.3051,-76.6144,2834316.0,MD,Northest,97.60417377009293
"St. Louis, MO",2018-10-01,957.9150335920714,38.6359,-90.2451,2796999.0,MO,Midwest,96.58239513979852
"Orlando, FL",2018-10-01,1391.2793589473551,28.4773,-81.337,2817933.0,FL,Southeast,95.82054778485542
"Charlotte, NC",2018-10-01,1239.320283616859,35.2083,-80.8303,2805115.0,NC,Southeast,95.18682108822357
"San Antonio, TX",2018-10-01,1165.6257600824326,29.4632,-98.5238,2703999.0,TX,Southwest,97.38539341642776
"Portland, OR",2018-10-01,1430.0774809179254,45.5371,-122.65,2508050.0,OR,West,97.10254223933477
"Sacramento, CA",2018-10-01,1647.0931170652957,38.5677,-121.4685,2420608.0,CA,West,95.57613900578646
"Pittsburgh, PA",2018-10-01,1076.336277511546,40.4397,-79.9763,2422725.0,PA,Northest,95.06275688158098
"Cincinnati, OH",2018-10-01,1021.6074356507696,39.1413,-84.506,2271479.0,OH,Midwest,94.00950591888851
"Austin, TX",2018-10-01,1361.895782222904,30.3005,-97.7522,2473275.0,TX,Southwest,95.59228147319726
"Las Vegas, NV",2018-10-01,1227.474518331528,36.2333,-115.2654,2336573.0,NV,West,94.63671770679076
"Kansas City, MO",2018-10-01,998.560004766962,39.1238,-94.5541,2221343.0,MO,Midwest,96.19899865510779
"Columbus, OH",2018-10-01,1043.5209110845046,39.9862,-82.9855,2180271.0,OH,Midwest,95.61765527286575
"Indianapolis, IN",2018-10-01,1028.8640352302532,39.7771,-86.1458,2138468.0,IN,Midwest,96.35036307259533
"Cleveland, OH",2018-10-01,919.3699923917114,41.4764,-81.6805,2063132.0,OH,Midwest,95.51145404226698
"San Jose, CA",2018-10-01,2913.241301618717,37.3012,-121.848,1945767.0,CA,West,98.39964273291037
"Nashville, TN",2018-10-01,1370.2490449905144,36.1715,-86.7842,2102573.0,TN,Southeast,96.03807415132587
"Virginia Beach, VA",2018-10-01,1182.8202932666195,36.7335,-76.0435,1787169.0,VA,Southeast,95.48384206342013
"Providence, RI",2018-10-01,1322.0951740261098,41.823,-71.4187,1677803.0,RI,Northest,95.07676743469118
"Jacksonville, FL",2018-10-01,1171.906998526925,30.3322,-81.6749,1713240.0,FL,Southeast,95.77088524230209
"Milwaukee, WI",2018-10-01,980.1581014848578,43.0642,-87.9675,1560424.0,WI,Midwest,96.06707760416404
"Oklahoma City, OK",2018-10-01,998.6687999612284,35.4676,-97.5136,1477926.0,OK,Southwest,96.90978346062326
"Raleigh, NC",2018-10-01,1271.3773765227274,35.8324,-78.6429,1509231.0,NC,Southeast,96.19225071186654
"Memphis, TN",2018-10-01,985.8639895097632,35.1087,-89.9663,1335674.0,TN,Southeast,96.0769281394448
"Richmond, VA",2018-10-01,1124.9380557622076,37.5295,-77.4756,1349732.0,VA,Southeast,95.31597489820247
"Louisville, KY",2018-10-01,968.3036804345844,38.1663,-85.6485,1365557.0,KY,Southeast,96.64257282663934
